payment_id,amount,failure_reason,payment_method,retry_count,customer_success_rate,ml_recovery_probability,expected_recovery_value,base_simulation_probability,recommended_action,decision_status,decision_reason,policy_allowed,policy_status,policy_reason,requires_human,recoverai_action_probability,baseline_action,baseline_probability,baseline_success,baseline_recovered_amount,recoverai_success,recoverai_recovered_amount
PAY_0011613,333.16,NETWORK_ERROR,WALLET,1,0.938,0.6728,224.15,0.7533,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.678,RETRY,0.693,1,333.16,1,333.16
PAY_0002175,6276.5,NETWORK_ERROR,CARD,1,0.667,0.5233,3284.8,0.6684,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6016,RETRY,0.615,1,6276.5,1,6276.5
PAY_0016753,584.23,INSUFFICIENT_FUNDS,NETBANKING,2,0.833,0.3429,200.34,0.4565,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0005897,2998.32,CARD_EXPIRED,NETBANKING,1,0.875,0.3554,1065.59,0.2812,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7812,NO_ACTION,0.0,0,0.0,1,2998.32
PAY_0009283,540.94,BANK_TIMEOUT,UPI,1,0.756,0.6505,351.85,0.7596,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6836,RETRY,0.6988,1,540.94,1,540.94
PAY_0008256,988.05,BANK_TIMEOUT,CARD,2,0.889,0.6893,681.05,0.6862,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0007816,922.65,INSUFFICIENT_FUNDS,UPI,0,0.696,0.4611,425.4,0.6386,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7025,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0002853,6850.72,CARD_EXPIRED,CARD,1,0.697,0.3212,2200.38,0.2289,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7289,NO_ACTION,0.0,0,0.0,1,6850.72
PAY_0001472,6869.36,BANK_DECLINED,NETBANKING,0,1.0,0.4248,2917.96,0.555,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0018160,4283.8,BANK_TIMEOUT,CARD,2,0.714,0.6151,2634.87,0.6249,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0000926,2941.38,BANK_TIMEOUT,UPI,1,0.848,0.717,2108.83,0.7918,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.7285,RETRY,0.7285,1,2941.38,1,2941.38
PAY_0019720,3708.04,UNKNOWN_ERROR,CARD,2,0.971,0.3333,1235.79,0.3248,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0011080,2145.8,BANK_DECLINED,NETBANKING,2,0.581,0.1446,310.29,0.2083,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0011639,15906.83,NETWORK_ERROR,NETBANKING,0,0.915,0.7316,11636.93,0.8452,HUMAN_REVIEW,ESCALATED,High-value payment requires additional review before automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,RETRY,0.8452,1,15906.83,0,0.0
PAY_0006912,3918.43,NETWORK_ERROR,WALLET,2,0.484,0.4312,1689.63,0.4944,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0004863,2217.71,INSUFFICIENT_FUNDS,WALLET,1,0.811,0.5408,1199.29,0.5489,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6037,NO_ACTION,0.0,0,0.0,1,2217.71
PAY_0013739,880.27,UNKNOWN_ERROR,NETBANKING,1,0.619,0.2464,216.87,0.2916,HUMAN_REVIEW,ESCALATED,Unknown failure with insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0017373,1743.58,BANK_TIMEOUT,WALLET,2,0.8,0.6079,1059.9,0.645,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0014192,2644.19,INSUFFICIENT_FUNDS,UPI,0,1.0,0.6902,1825.03,0.745,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.8195,NO_ACTION,0.0,0,0.0,1,2644.19
PAY_0002929,6798.62,BANK_TIMEOUT,NETBANKING,2,0.778,0.6109,4153.17,0.6373,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0015730,1902.35,BANK_TIMEOUT,CARD,1,0.644,0.7477,1422.46,0.7004,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.6444,RETRY,0.6444,1,1902.35,1,1902.35
PAY_0009590,2800.11,INSUFFICIENT_FUNDS,WALLET,2,0.833,0.3846,1076.89,0.4565,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0013674,443.52,BANK_TIMEOUT,CARD,2,0.857,0.6305,279.66,0.6749,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0004154,2813.07,NETWORK_ERROR,UPI,1,0.771,0.5028,1414.3,0.7248,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6524,RETRY,0.6669,1,2813.07,1,2813.07
PAY_0019663,1198.45,BANK_DECLINED,WALLET,0,0.885,0.4762,570.7,0.5148,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0007976,2848.96,BANK_DECLINED,NETBANKING,1,0.949,0.34,968.7,0.4372,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0003636,5280.31,CARD_EXPIRED,CARD,0,0.786,0.388,2048.87,0.3601,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.8601,NO_ACTION,0.0,0,0.0,1,5280.31
PAY_0017513,887.3,INSUFFICIENT_FUNDS,UPI,2,1.0,0.4732,419.86,0.545,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0000108,605.15,CARD_EXPIRED,UPI,1,0.756,0.2665,161.24,0.2696,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7696,NO_ACTION,0.0,0,0.0,1,605.15
PAY_0013169,1219.67,INSUFFICIENT_FUNDS,NETBANKING,2,0.957,0.4967,605.8,0.5,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0009357,840.2,INSUFFICIENT_FUNDS,NETBANKING,0,0.6,0.5374,451.52,0.575,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6325,NO_ACTION,0.0,0,0.0,1,840.2
PAY_0005814,1177.18,BANK_TIMEOUT,WALLET,0,0.844,0.8233,969.17,0.8604,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8604,RETRY,0.8604,1,1177.18,1,1177.18
PAY_0016178,961.32,BANK_TIMEOUT,WALLET,2,0.73,0.5922,569.28,0.6205,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0010349,3525.56,UNKNOWN_ERROR,NETBANKING,2,0.977,0.2542,896.2,0.317,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0008781,5265.05,NETWORK_ERROR,UPI,0,1.0,0.8783,4624.08,0.905,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.905,RETRY,0.905,1,5265.05,1,5265.05
PAY_0007249,672.59,CARD_EXPIRED,CARD,2,1.0,0.2452,164.9,0.235,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0014003,588.59,BANK_DECLINED,WALLET,0,1.0,0.5422,319.13,0.555,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0008502,1660.55,INSUFFICIENT_FUNDS,NETBANKING,1,0.824,0.48,797.07,0.5534,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6087,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0007759,2905.51,UNKNOWN_ERROR,UPI,2,0.857,0.289,839.75,0.3049,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0019473,936.3,BANK_TIMEOUT,NETBANKING,0,0.854,0.8407,787.11,0.8639,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8639,RETRY,0.8639,1,936.3,1,936.3
PAY_0005387,2853.49,NETWORK_ERROR,CARD,2,0.808,0.54,1540.8,0.6178,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0008064,2291.02,BANK_TIMEOUT,WALLET,0,1.0,0.8827,2022.37,0.915,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.915,RETRY,0.915,1,2291.02,1,2291.02
PAY_0011070,1419.0,NETWORK_ERROR,UPI,0,0.333,0.634,899.7,0.6715,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6044,RETRY,0.6715,1,1419.0,1,1419.0
PAY_0001186,1022.96,NETWORK_ERROR,WALLET,1,0.926,0.7368,753.76,0.7491,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.6892,RETRY,0.6892,1,1022.96,1,1022.96
PAY_0011382,324.64,BANK_TIMEOUT,WALLET,2,0.822,0.5168,167.78,0.6527,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0009913,1888.68,UNKNOWN_ERROR,WALLET,1,0.75,0.3327,628.45,0.3375,HUMAN_REVIEW,ESCALATED,Unknown failure with insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0018486,1612.91,BANK_DECLINED,CARD,2,0.611,0.2064,332.96,0.2288,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0019246,3563.72,UNKNOWN_ERROR,CARD,1,0.667,0.2221,791.5,0.3185,HUMAN_REVIEW,ESCALATED,Unknown failure with insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0013691,1291.82,BANK_TIMEOUT,NETBANKING,2,0.913,0.651,840.97,0.6845,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0011045,6822.26,INSUFFICIENT_FUNDS,CARD,2,0.75,0.3925,2677.8,0.4375,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0017184,1878.2,BANK_TIMEOUT,NETBANKING,0,0.818,0.771,1448.09,0.8513,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8513,RETRY,0.8513,0,0.0,0,0.0
PAY_0015304,2935.89,INSUFFICIENT_FUNDS,CARD,2,0.698,0.4625,1357.79,0.4193,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0007789,2007.44,BANK_TIMEOUT,CARD,0,0.933,0.8844,1775.37,0.9016,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.9016,RETRY,0.9016,1,2007.44,1,2007.44
PAY_0012380,2779.83,NETWORK_ERROR,UPI,2,0.714,0.5151,1431.89,0.6049,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0010546,2280.65,CARD_EXPIRED,NETBANKING,0,0.818,0.3258,743.05,0.3613,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.8613,NO_ACTION,0.0,0,0.0,1,2280.65
PAY_0004321,2952.1,BANK_TIMEOUT,CARD,2,0.857,0.6033,1781.08,0.6749,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0005851,13683.36,BANK_DECLINED,CARD,2,0.978,0.2414,3303.41,0.3573,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0016930,1764.99,UNKNOWN_ERROR,UPI,1,0.659,0.2377,419.6,0.3357,HUMAN_REVIEW,ESCALATED,Unknown failure with insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0007582,1112.82,CARD_EXPIRED,NETBANKING,2,0.842,0.2734,304.21,0.1697,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0000950,2275.15,INSUFFICIENT_FUNDS,CARD,2,0.875,0.4066,925.13,0.4813,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0008313,659.16,BANK_TIMEOUT,UPI,0,0.8,0.8222,541.94,0.875,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.875,RETRY,0.875,1,659.16,1,659.16
PAY_0015378,5535.83,BANK_TIMEOUT,UPI,1,0.854,0.7031,3892.46,0.7939,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.7304,RETRY,0.7304,1,5535.83,1,5535.83
PAY_0007020,492.0,INSUFFICIENT_FUNDS,NETBANKING,1,0.739,0.3367,165.65,0.5237,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.576,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0004607,4462.68,NETWORK_ERROR,WALLET,1,0.63,0.5309,2369.35,0.6455,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.5809,RETRY,0.5939,1,4462.68,1,4462.68
PAY_0001779,1541.12,BANK_TIMEOUT,CARD,0,0.826,0.8334,1284.36,0.8641,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8641,RETRY,0.8641,1,1541.12,1,1541.12
PAY_0002318,2859.33,NETWORK_ERROR,WALLET,0,0.875,0.8211,2347.94,0.8312,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8312,RETRY,0.8312,1,2859.33,1,2859.33
PAY_0018631,2445.66,BANK_TIMEOUT,CARD,1,0.938,0.7139,1746.05,0.8033,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.739,RETRY,0.739,1,2445.66,1,2445.66
PAY_0002511,605.75,BANK_TIMEOUT,UPI,2,0.5,0.53,321.05,0.57,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0019011,400.58,INSUFFICIENT_FUNDS,UPI,0,0.824,0.6217,249.06,0.6834,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7517,NO_ACTION,0.0,0,0.0,1,400.58
PAY_0008017,7101.64,INSUFFICIENT_FUNDS,NETBANKING,0,0.854,0.58,4118.89,0.6639,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7303,NO_ACTION,0.0,0,0.0,1,7101.64
PAY_0007516,15860.2,CARD_EXPIRED,NETBANKING,0,0.8,0.2278,3612.92,0.355,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.855,NO_ACTION,0.0,0,0.0,0,0.0
